brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
10099,Dogfish Head Brewery,1295569158,5.0,4.5,4.5,dciBA,American IPA,4.5,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1295486195,3.5,4.0,4.0,BB1313,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1295390734,4.0,4.0,4.5,hophead1901,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1295234946,4.0,4.5,3.5,3rdRowTailgater,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1295233015,4.5,4.0,4.0,Kakaraht,American IPA,5.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1295223268,5.0,4.5,4.5,DDCMember,American IPA,4.5,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1295159553,4.5,3.5,3.5,jsanford,American IPA,3.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1295154810,4.0,3.5,4.0,Jadjunk,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1295150941,4.0,4.0,4.0,thatsfine,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1295036598,4.0,4.0,4.5,dotsonjamesg,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294952476,3.5,4.0,4.0,mikeg67,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294881437,5.0,5.0,4.0,Jynxbaby,American IPA,5.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294798590,4.0,4.5,5.0,dafizzif,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294796534,4.0,4.5,5.0,JednoPivoProsim,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294789117,4.5,4.0,4.0,Kromes,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294722787,4.0,3.5,3.5,Duff27,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294717350,4.0,3.5,5.0,billshmeinke,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294681025,5.0,5.0,4.0,engagechad,American IPA,4.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294543740,2.5,4.0,4.0,dieselmilk,American IPA,3.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294536153,4.0,4.0,4.5,InebriatedJoker,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294528717,4.0,4.0,4.5,nickthegun12,American IPA,3.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294449548,4.0,4.0,4.0,jdflyer06,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294445723,4.0,4.0,3.5,DCon,American IPA,3.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294381821,3.5,4.0,4.0,Eriktheipaman,American IPA,3.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294377563,4.5,4.0,4.0,kytashie,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294267522,4.0,3.0,4.5,chinchill,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294263784,5.0,4.0,4.5,mhpalmer,American IPA,4.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294159272,4.5,4.5,4.5,wcintula,American IPA,4.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1294096575,2.0,1.5,4.0,TheKingofWichita,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293913495,4.5,4.0,3.5,mendonjoebeer,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293906235,4.0,4.5,4.0,mirish72,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293836298,4.0,4.0,4.0,rdub,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293674607,4.0,4.0,4.0,jdense,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293421044,4.0,4.5,4.0,hopsolutely,American IPA,3.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293373263,4.0,3.5,4.0,haz77,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293321179,4.5,4.0,3.5,ramseye4,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293145184,4.5,4.0,4.0,dasenebler,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293130006,4.0,4.0,4.0,GregBlatz,American IPA,3.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293106447,4.0,5.0,4.5,Pecafaced,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293066213,4.0,4.5,3.5,thegodfather1076,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293048672,4.0,5.0,4.0,csiewert,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1293009949,4.0,4.0,4.0,wvsabbath,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292876990,5.0,4.5,4.5,blaje,American IPA,5.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292710791,5.0,5.0,4.0,suspect,American IPA,4.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291235783,3.5,3.5,4.0,punkrkr27,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292461788,4.5,4.0,3.5,mvanaskie13,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292379129,5.0,4.5,4.5,smakawhat,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292368685,4.5,4.5,4.0,JMD,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292280590,4.5,4.0,3.0,ToAzwethinkweizm,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292226225,4.0,4.0,4.0,Beertinez,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292110639,4.0,4.0,4.0,masey222,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292107724,4.5,4.5,4.0,rjochman,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292093085,4.5,4.0,3.5,aepb1,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1292000377,4.0,4.5,4.0,fourplayed,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291913215,4.0,4.0,4.0,tykees88,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1323757142,5.0,4.5,5.0,Bobancheff,American IPA,4.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1323426079,5.0,5.0,4.5,coy,American IPA,4.5,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1323389602,4.5,4.0,4.0,StonedTrippin,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1323089769,3.0,2.0,4.0,tewaris,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1322782894,4.5,4.0,4.5,honkey,American IPA,5.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1322762663,5.0,5.0,5.0,IntoIPA570,American IPA,5.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1322755316,5.0,4.5,5.0,PaulAD,American IPA,4.5,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1322555367,3.5,3.0,2.5,Raebies,American IPA,3.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1322540124,4.0,3.5,4.5,RonBeerBox,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1322522790,4.0,3.0,4.5,AlexanderSelby,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291851633,4.5,4.0,4.0,RunForYourBeer,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291776827,4.0,2.0,3.5,dubinsky,American IPA,4.0,2.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291169981,3.0,3.0,4.0,klkatz,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291745067,5.0,4.0,4.0,lester619,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291639171,4.5,4.0,4.0,Chincino,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291605688,4.0,3.5,4.0,tdawgydog,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291525093,4.0,3.5,4.0,DeanMoriarty,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291519094,4.5,4.0,4.0,mpcrump,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291435646,5.0,3.0,3.0,kevinconroy,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291393968,4.0,3.5,4.0,JohnnyChicago,American IPA,3.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291262185,5.0,3.5,3.0,DAVEnHOPS,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291257060,5.0,4.5,4.0,camferranti,American IPA,4.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291162148,5.0,4.5,4.0,MikeT77,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291077585,4.0,4.0,3.0,Frothboss,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1291013497,4.0,4.0,4.0,Mora2000,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290985067,4.5,4.5,4.0,TheBrewo,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290785400,5.0,4.0,3.5,BeerDawgs,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290624670,4.0,4.0,4.0,beerprovedwright,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290616146,4.0,3.5,4.0,Samp01,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290551536,4.0,3.0,4.0,tbern007,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290478934,4.5,4.0,3.5,metter98,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290280820,4.5,5.0,4.0,pburland23,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290226686,4.0,3.5,3.5,FosterJM,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288723375,4.5,4.5,4.0,goalie33,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290221810,4.5,4.0,4.0,cosmicevan,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290207645,4.0,3.5,4.0,swede96,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290188575,3.0,4.0,4.0,AdamBear,American IPA,4.5,2.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1290174113,4.0,4.5,5.0,ffking18,American IPA,5.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289795193,4.0,4.0,4.5,wcintula,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289778997,4.0,4.5,4.0,Chizoad,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289774988,5.0,4.0,4.5,anotherpg,American IPA,5.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289774667,3.5,4.5,4.0,gskitt,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289772090,4.5,4.5,4.5,arboristfish,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289605698,4.5,4.0,4.5,jc85,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289410062,4.5,4.5,4.5,BuxMontBeerLover,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289400158,3.0,4.5,4.5,ShogoKawada,American IPA,3.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289324506,4.0,4.0,4.0,GDBEERMAN,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289272256,4.5,5.0,4.5,ferrari29,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289220921,4.0,4.0,4.5,afksports,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1289024654,4.5,4.5,4.5,nickadams2,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288971698,4.0,4.0,4.0,callmeclemens,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288918665,4.5,4.0,4.0,bfree,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288889226,4.0,3.5,4.0,Tabni,American IPA,3.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288862462,4.5,3.5,4.5,kk73,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288832440,4.0,4.0,4.0,StarshipPoopers,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288484189,4.5,3.5,4.0,prdstmnky,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288483091,4.5,4.5,4.0,Liverpool08,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288459445,4.5,3.5,4.0,Magpie14,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288406681,4.5,4.5,3.0,mcnabb0001,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288399495,4.0,4.0,3.5,Schneic8,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288329272,4.0,3.5,4.5,gregshead,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288326039,4.0,4.0,4.5,nkersten,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288301661,4.5,4.0,4.0,BeerConnoiseur,American IPA,4.5,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288239931,4.5,4.0,4.0,Dreadnaught33,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288122757,4.0,4.0,4.0,CountJustinian,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288057306,4.0,4.0,3.5,weller1js,American IPA,3.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288043346,4.0,4.0,3.5,pmlondrigan,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1288018552,4.0,4.5,4.0,jlandis,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287974427,3.5,4.5,3.5,JizackFH,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287874682,4.5,4.5,4.0,bernie879,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287850647,2.5,3.0,3.5,CaptainTripps,American IPA,3.0,2.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287707865,4.0,4.0,4.0,eclaycamp,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287630871,4.0,4.5,3.5,whisperjet,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287449764,3.5,4.0,4.5,alleykatking,American IPA,3.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287448011,4.5,3.5,4.0,climax,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287362995,4.0,4.0,4.0,Vdubb86,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287276485,5.0,4.0,4.0,Seebs847,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287260429,3.5,4.0,4.0,AdamGarcia,American IPA,3.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287188204,4.5,4.0,4.0,DKMonroe,American IPA,4.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287105322,4.0,4.5,4.5,xanok,American IPA,3.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285448100,4.5,4.0,4.0,JMad,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287098590,4.0,3.5,4.0,Chaney,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1287063230,4.5,4.0,3.5,SovereignBCS,American IPA,4.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1286914216,4.0,4.0,3.5,civilizedpsycho,American IPA,3.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1286864000,4.5,4.5,4.0,TMoney2591,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1286848991,4.5,4.0,4.0,dutchlq7,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1286661051,4.5,4.5,3.5,BBP,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1286535588,4.5,3.0,3.0,chaz410,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1286489996,4.5,4.0,4.5,zoso1967,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1286305455,4.5,4.5,4.0,wallaceandvomit,American IPA,4.5,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1286075219,4.5,4.0,4.0,herman77,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285900788,4.0,3.0,4.5,MbpBugeye,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285891971,3.5,3.5,4.0,TonyVic,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285734256,4.5,4.5,3.5,fragilemacabre,American IPA,3.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285686695,4.0,4.0,3.5,BeerCon5,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285534044,4.0,3.5,4.0,akorsak,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285502936,4.5,4.5,4.0,avalon07,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285467186,5.0,4.5,4.5,GhostMtnAbbey,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285463045,3.5,4.0,4.0,soju6,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285460586,4.5,4.0,4.0,camp0474,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285428698,4.5,4.0,4.0,Star80,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285391081,4.5,4.0,4.0,ADZA,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285376544,3.5,4.5,3.5,codewarrior,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285197176,4.5,4.5,4.0,chadsexington,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285127110,4.5,4.0,4.0,foogerd,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285085570,4.0,4.0,4.0,SamuelJackson45,American IPA,3.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1285001178,3.5,5.0,4.0,CBOLAND17,American IPA,4.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1284850541,5.0,4.0,4.5,heebes,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1284769382,5.0,5.0,5.0,thebrood1987,American IPA,5.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1321220347,4.0,4.0,4.0,KDawg,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1322478408,3.5,3.5,4.0,deadonhisfeet,American IPA,3.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1322274875,4.0,4.0,4.0,JWU,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1322234084,4.0,4.0,4.0,Tschnab,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1321929704,4.5,4.0,4.0,tbeckett,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1321826767,4.0,4.0,3.5,blackcompg,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1321654353,4.5,4.5,4.0,jondeelee,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1321494336,4.5,4.5,4.5,Innocentexile,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1321402010,4.0,3.5,4.0,y2jrock60,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1321332138,4.5,4.5,4.5,AlohaRicky,American IPA,4.5,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1284614430,5.0,4.0,5.0,dogger6253,American IPA,5.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1284611621,5.0,5.0,5.0,funkyaudio,American IPA,5.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1284512900,4.0,5.0,4.5,legatovibrato24,American IPA,5.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1284357551,4.5,4.0,4.0,culver501,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1284315994,5.0,5.0,4.5,AITCTKD170,American IPA,4.5,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1284253409,4.0,4.0,4.5,mjurney,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1284149436,4.0,3.5,4.0,n00tz,American IPA,4.0,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283991712,1.5,3.0,2.5,Kooz,American IPA,2.0,3.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282440180,4.5,4.0,4.0,mdaschaf,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283956774,3.5,3.5,4.0,claybeer,American IPA,3.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283932182,4.0,4.0,4.0,Nature777,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283907452,4.5,4.0,4.0,oglmcdgl,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283905758,4.5,3.5,4.0,antoines15,American IPA,3.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283797347,5.0,4.0,4.0,aranheaney,American IPA,4.5,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283737678,4.5,4.0,4.0,Snamnoum,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283733382,3.0,2.5,2.5,scottfrie,American IPA,3.0,3.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283696966,4.0,3.0,4.0,TheHoppiest,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283645205,3.5,4.5,4.0,SnowGoon99,American IPA,4.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283625205,5.0,4.0,4.0,gopens44,American IPA,4.0,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283369125,4.0,4.0,4.0,adam42381,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282421857,3.5,4.0,4.0,Fratstar,American IPA,4.5,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283296872,4.5,4.0,4.0,uhhhaaron,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283133259,3.5,3.5,4.0,BlueCat1,American IPA,3.0,3.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1283122635,4.0,3.5,4.0,cpetrone84,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282961758,4.0,4.0,4.5,zimm421,American IPA,3.5,3.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282943759,4.5,4.0,4.5,Zimbo,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282883808,5.0,5.0,4.5,obrendano,American IPA,4.5,5.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282835044,4.0,3.5,3.5,Jeffo,American IPA,3.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282760183,4.0,3.5,3.5,claspada,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282707249,4.0,4.5,4.5,jhammel01,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282684896,4.0,4.0,4.0,begforme4484,American IPA,4.0,4.0,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282527460,5.0,4.5,4.0,StephenRich,American IPA,4.0,4.5,60 Minute IPA,6.0,6108
10099,Dogfish Head Brewery,1282357391,4.0,3.5,5.0,Bbloom1989,American IPA,4.0,5.0,60 Minute IPA,6.0,6108
